number,grid_position,Q1,Q2,Q3,Driver.driverId,Driver.permanentNumber,Driver.code,Driver.url,Driver.givenName,Driver.familyName,Driver.dateOfBirth,Driver.nationality,Constructor.constructorId,Constructor.url,Constructor.name,Constructor.nationality,season,round,raceName,source,date,Circuit.circuitId,finish_position,top3,Q1_sec,Q2_sec,Q3_sec,month,weekday,circuitId,circuitName,circuit_lat,circuit_long,circuit_city,circuit_country,avg_finish_pos,avg_grid_pos
20,12,1:33.991,1:33.297,,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,22,Las Vegas Grand Prix,qualifying,2024-11-23,vegas,12.0,False,93.991,93.297,93.0475,11,5,vegas,Las Vegas Strip Street Circuit,36.1147,-115.173,Las Vegas,USA,14.434426229508198,14.024590163934427
20,12,1:33.991,1:33.297,,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,22,Las Vegas Grand Prix,qualifying,2024-11-23,vegas,12.0,False,93.991,93.297,93.0475,11,5,vegas,Las Vegas Strip Street Circuit,36.1147,-115.173,Las Vegas,USA,14.424489795918367,14.016326530612245
20,10,1:21.891,1:21.387,1:21.500,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,23,Qatar Grand Prix,qualifying,2024-12-01,losail,9.0,False,81.89099999999999,81.387,81.5,12,6,losail,Losail International Circuit,25.49,51.4542,Al Daayen,Qatar,14.414634146341463,14.008130081300813
20,10,1:21.891,1:21.387,1:21.500,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,23,Qatar Grand Prix,qualifying,2024-12-01,losail,9.0,False,81.89099999999999,81.387,81.5,12,6,losail,Losail International Circuit,25.49,51.4542,Al Daayen,Qatar,14.392712550607287,13.991902834008098
20,10,1:21.891,1:21.387,1:21.500,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,23,Qatar Grand Prix,qualifying,2024-12-01,losail,9.0,False,81.89099999999999,81.387,81.5,12,6,losail,Losail International Circuit,25.49,51.4542,Al Daayen,Qatar,14.370967741935484,13.975806451612904
20,15,1:23.632,1:23.877,,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,24,Abu Dhabi Grand Prix,qualifying,2024-12-08,yas_marina,16.0,False,83.632,83.877,83.82,12,6,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,14.349397590361447,13.959839357429718
20,15,1:23.632,1:23.877,,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,24,Abu Dhabi Grand Prix,qualifying,2024-12-08,yas_marina,16.0,False,83.632,83.877,83.82,12,6,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,14.356,13.964
20,15,1:23.632,1:23.877,,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,24,Abu Dhabi Grand Prix,qualifying,2024-12-08,yas_marina,16.0,False,83.632,83.877,83.82,12,6,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,14.362549800796813,13.96812749003984
20,15,1:23.632,1:23.877,,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,2024,24,Abu Dhabi Grand Prix,qualifying,2024-12-08,yas_marina,16.0,False,83.632,83.877,83.82,12,6,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,14.369047619047619,13.972222222222221
6,20,1:33.634,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,1,Bahrain Grand Prix,qualifying,2022-03-20,bahrain,16.0,False,93.634,90.757,90.336,3,6,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,11.590062111801242,11.642857142857142
6,20,1:33.634,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,1,Bahrain Grand Prix,qualifying,2022-03-20,bahrain,16.0,False,93.634,90.757,90.336,3,6,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,16.0,20.0
6,20,1:33.634,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,1,Bahrain Grand Prix,qualifying,2022-03-20,bahrain,16.0,False,93.634,90.757,90.336,3,6,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,16.0,20.0
6,20,1:33.634,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,1,Bahrain Grand Prix,qualifying,2022-03-20,bahrain,16.0,False,93.634,90.757,90.336,3,6,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,16.0,20.0
6,19,1:31.817,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,2,Saudi Arabian Grand Prix,qualifying,2022-03-27,jeddah,18.0,False,91.81700000000001,88.78,88.402,3,6,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,16.0,20.0
6,19,1:31.817,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,2,Saudi Arabian Grand Prix,qualifying,2022-03-27,jeddah,18.0,False,91.81700000000001,88.78,88.402,3,6,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,16.4,19.8
6,19,1:31.817,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,2,Saudi Arabian Grand Prix,qualifying,2022-03-27,jeddah,18.0,False,91.81700000000001,88.78,88.402,3,6,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,16.666666666666668,19.666666666666668
6,19,1:31.817,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,2,Saudi Arabian Grand Prix,qualifying,2022-03-27,jeddah,18.0,False,91.81700000000001,88.78,88.402,3,6,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,16.857142857142858,19.571428571428573
6,19,1:21.372,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,3,Australian Grand Prix,qualifying,2022-04-10,albert_park,16.0,False,81.372,77.3695,76.968,4,6,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,17.0,19.5
6,19,1:21.372,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,3,Australian Grand Prix,qualifying,2022-04-10,albert_park,16.0,False,81.372,77.3695,76.968,4,6,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16.88888888888889,19.444444444444443
6,19,1:21.372,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,3,Australian Grand Prix,qualifying,2022-04-10,albert_park,16.0,False,81.372,77.3695,76.968,4,6,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16.8,19.4
6,19,1:21.372,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,3,Australian Grand Prix,qualifying,2022-04-10,albert_park,16.0,False,81.372,77.3695,76.968,4,6,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16.727272727272727,19.363636363636363
6,18,1:21.971,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,4,Emilia Romagna Grand Prix,qualifying,2022-04-24,imola,16.0,False,81.971,75.7355,75.504,4,6,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,16.666666666666668,19.333333333333332
6,18,1:21.971,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,4,Emilia Romagna Grand Prix,qualifying,2022-04-24,imola,16.0,False,81.971,75.7355,75.504,4,6,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,16.615384615384617,19.23076923076923
6,18,1:21.971,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,4,Emilia Romagna Grand Prix,qualifying,2022-04-24,imola,16.0,False,81.971,75.7355,75.504,4,6,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,16.571428571428573,19.142857142857142
6,19,1:31.325,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,5,Miami Grand Prix,qualifying,2022-05-08,miami,14.0,False,91.325,87.81700000000001,87.721,5,6,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,16.533333333333335,19.066666666666666
6,19,1:31.325,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,5,Miami Grand Prix,qualifying,2022-05-08,miami,14.0,False,91.325,87.81700000000001,87.721,5,6,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,16.375,19.0625
6,19,1:31.325,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,5,Miami Grand Prix,qualifying,2022-05-08,miami,14.0,False,91.325,87.81700000000001,87.721,5,6,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,16.235294117647058,19.058823529411764
6,19,1:31.325,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,5,Miami Grand Prix,qualifying,2022-05-08,miami,14.0,False,91.325,87.81700000000001,87.721,5,6,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,16.11111111111111,19.055555555555557
6,20,1:21.915,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,6,Spanish Grand Prix,qualifying,2022-05-22,catalunya,16.0,False,81.91499999999999,72.78299999999999,72.284,5,6,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,16.0,19.05263157894737
6,20,1:21.915,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,6,Spanish Grand Prix,qualifying,2022-05-22,catalunya,16.0,False,81.91499999999999,72.78299999999999,72.284,5,6,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,16.0,19.1
6,20,1:21.915,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,6,Spanish Grand Prix,qualifying,2022-05-22,catalunya,16.0,False,81.91499999999999,72.78299999999999,72.284,5,6,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,16.0,19.142857142857142
6,20,1:21.915,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,6,Spanish Grand Prix,qualifying,2022-05-22,catalunya,16.0,False,81.91499999999999,72.78299999999999,72.284,5,6,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,16.0,19.181818181818183
6,19,1:14.403,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,7,Monaco Grand Prix,qualifying,2022-05-29,monaco,15.0,False,74.403,71.886,71.338,5,6,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,16.0,19.217391304347824
6,19,1:14.403,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,7,Monaco Grand Prix,qualifying,2022-05-29,monaco,15.0,False,74.403,71.886,71.338,5,6,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,15.958333333333334,19.208333333333332
6,19,1:14.403,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,7,Monaco Grand Prix,qualifying,2022-05-29,monaco,15.0,False,74.403,71.886,71.338,5,6,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,15.92,19.2
6,19,1:14.403,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,7,Monaco Grand Prix,qualifying,2022-05-29,monaco,15.0,False,74.403,71.886,71.338,5,6,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,15.884615384615385,19.192307692307693
6,18,1:45.367,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,8,Azerbaijan Grand Prix,qualifying,2022-06-12,baku,15.0,False,105.36699999999999,102.39500000000001,101.75550000000001,6,6,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,15.851851851851851,19.185185185185187
6,18,1:45.367,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,8,Azerbaijan Grand Prix,qualifying,2022-06-12,baku,15.0,False,105.36699999999999,102.39500000000001,101.75550000000001,6,6,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,15.821428571428571,19.142857142857142
6,18,1:45.367,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,8,Azerbaijan Grand Prix,qualifying,2022-06-12,baku,15.0,False,105.36699999999999,102.39500000000001,101.75550000000001,6,6,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,15.793103448275861,19.103448275862068
6,18,1:45.367,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,8,Azerbaijan Grand Prix,qualifying,2022-06-12,baku,15.0,False,105.36699999999999,102.39500000000001,101.75550000000001,6,6,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,15.766666666666667,19.066666666666666
6,19,1:35.660,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,9,Canadian Grand Prix,qualifying,2022-06-19,villeneuve,16.0,False,95.66,80.098,82.96000000000001,6,6,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,15.741935483870968,19.032258064516128
6,19,1:35.660,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,9,Canadian Grand Prix,qualifying,2022-06-19,villeneuve,16.0,False,95.66,80.098,82.96000000000001,6,6,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,15.75,19.03125
6,19,1:35.660,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,9,Canadian Grand Prix,qualifying,2022-06-19,villeneuve,16.0,False,95.66,80.098,82.96000000000001,6,6,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,15.757575757575758,19.03030303030303
6,19,1:35.660,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,9,Canadian Grand Prix,qualifying,2022-06-19,villeneuve,16.0,False,95.66,80.098,82.96000000000001,6,6,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,15.764705882352942,19.029411764705884
6,10,1:41.998,1:43.273,2:03.095,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,10,British Grand Prix,qualifying,2022-07-03,silverstone,12.0,False,101.99799999999999,103.273,123.095,7,6,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,15.771428571428572,19.02857142857143
6,10,1:41.998,1:43.273,2:03.095,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,10,British Grand Prix,qualifying,2022-07-03,silverstone,12.0,False,101.99799999999999,103.273,123.095,7,6,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,15.666666666666666,18.77777777777778
6,10,1:41.998,1:43.273,2:03.095,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,10,British Grand Prix,qualifying,2022-07-03,silverstone,12.0,False,101.99799999999999,103.273,123.095,7,6,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,15.567567567567568,18.54054054054054
6,10,1:41.998,1:43.273,2:03.095,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,10,British Grand Prix,qualifying,2022-07-03,silverstone,12.0,False,101.99799999999999,103.273,123.095,7,6,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,15.473684210526315,18.31578947368421
6,19,1:07.003,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,11,Austrian Grand Prix,qualifying,2022-07-10,red_bull_ring,19.0,False,67.003,65.362,65.044,7,6,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,15.384615384615385,18.102564102564102
6,19,1:07.003,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,11,Austrian Grand Prix,qualifying,2022-07-10,red_bull_ring,19.0,False,67.003,65.362,65.044,7,6,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,15.475,18.125
6,19,1:07.003,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,11,Austrian Grand Prix,qualifying,2022-07-10,red_bull_ring,19.0,False,67.003,65.362,65.044,7,6,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,15.560975609756097,18.146341463414632
6,19,1:07.003,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,11,Austrian Grand Prix,qualifying,2022-07-10,red_bull_ring,19.0,False,67.003,65.362,65.044,7,6,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,15.642857142857142,18.166666666666668
6,20,1:33.794,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,12,French Grand Prix,qualifying,2022-07-24,ricard,17.0,False,93.794,92.649,91.8985,7,6,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,15.720930232558139,18.186046511627907
6,20,1:19.570,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,13,Hungarian Grand Prix,qualifying,2022-07-31,hungaroring,18.0,False,79.57,77.675,76.98150000000001,7,6,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,15.75,18.227272727272727
6,20,1:19.570,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,13,Hungarian Grand Prix,qualifying,2022-07-31,hungaroring,18.0,False,79.57,77.675,76.98150000000001,7,6,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,15.8,18.266666666666666
6,20,1:19.570,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,13,Hungarian Grand Prix,qualifying,2022-07-31,hungaroring,18.0,False,79.57,77.675,76.98150000000001,7,6,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,15.847826086956522,18.304347826086957
6,20,1:19.570,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,13,Hungarian Grand Prix,qualifying,2022-07-31,hungaroring,18.0,False,79.57,77.675,76.98150000000001,7,6,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,15.893617021276595,18.340425531914892
6,17,1:46.401,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,14,Belgian Grand Prix,qualifying,2022-08-28,spa,18.0,False,106.40100000000001,112.60499999999999,107.2585,8,6,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,15.9375,18.375
6,17,1:46.401,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,14,Belgian Grand Prix,qualifying,2022-08-28,spa,18.0,False,106.40100000000001,112.60499999999999,107.2585,8,6,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,15.979591836734693,18.346938775510203
6,17,1:46.401,,,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,2022,14,Belgian Grand Prix,qualifying,2022-08-28,spa,18.0,False,106.40100000000001,112.60499999999999,107.2585,8,6,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,16.02,18.32
